Date,Strategy,DailyReturn,IsBenchmark,EquityCurve,EquityCurve_$
2024-05-09,MaxSharpe,-0.0012458596144192878,False,9.196235647853056,41383060.415338755
2024-05-10,MaxSharpe,0.003516455118165898,False,9.228573797764808,41528582.089941636
2024-05-13,MaxSharpe,0.0006079276866794392,False,9.234184103285035,41553828.464782655
2024-05-14,MaxSharpe,0.0008943198105844825,False,9.242442417063186,41590990.87678434
2024-05-15,MaxSharpe,-0.012811020479165866,False,9.12403729798068,41058167.84091306
2024-05-16,MaxSharpe,0.013278711015718063,False,9.245192752557198,41603367.38650739
2024-05-17,MaxSharpe,-0.005829951668888186,False,9.191293725640234,41360821.76538105
2024-05-20,MaxSharpe,0.006908902311009875,False,9.25479547610248,41646579.64246116
2024-05-21,MaxSharpe,-0.020379653913085195,False,9.066185947263126,40797836.76268406
2024-05-22,MaxSharpe,0.006241312194160544,False,9.122770844170304,41052468.79876637
2024-05-23,MaxSharpe,-0.0004579797404580801,False,9.118592799946834,41033667.59976075
2024-05-24,MaxSharpe,-0.012354596331136246,False,9.005936266795485,40526713.20057969
2024-05-27,MaxSharpe,0.021204986233178128,False,9.196907021349764,41386081.59607394
2024-05-28,MaxSharpe,-0.009644413141297013,False,9.108208250413771,40986937.12686197
2024-05-29,MaxSharpe,1.1998958724290755e-05,False,9.10831753942862,40987428.92742879
2024-05-30,MaxSharpe,-0.019344559913302396,False,8.93212114507776,40194545.15284992
2024-05-31,MaxSharpe,0.0016075092952969779,False,8.946479612845192,40259158.257803366
2024-06-03,MaxSharpe,-0.0019530498041122216,False,8.92900669258983,40180530.11665423
2024-06-04,MaxSharpe,-0.0016003165995225907,False,8.91471745496243,40116228.54733094
2024-06-05,MaxSharpe,-0.012411716938550725,False,8.80407050532428,39618317.27395926
2024-06-06,MaxSharpe,0.0017526514056425996,False,8.819500971870813,39687754.37341866
2024-06-07,MaxSharpe,-0.0004559647395648244,False,8.815479590407083,39669658.156831875
2024-06-11,MaxSharpe,-0.01151504517571115,False,8.713968944677987,39212860.25105094
2024-06-12,MaxSharpe,-0.0036272672353452632,False,8.68236105063514,39070624.72785813
2024-06-13,MaxSharpe,-0.0008300250494704272,False,8.675154473474567,39038195.13063555
2024-06-14,MaxSharpe,-0.008356963655342511,False,8.602656522835257,38711954.35275866
2024-06-17,MaxSharpe,-0.00488715757496142,False,8.560613984844892,38522762.93180201
2024-06-18,MaxSharpe,0.007780332294283689,False,8.627218406290078,38822482.82830535
2024-06-19,MaxSharpe,-0.018144641143009857,False,8.470680624245576,38118062.80910509
2024-06-20,MaxSharpe,0.0028502358991243093,False,8.494824062250817,38226708.28012868
2024-06-21,MaxSharpe,-0.0005298687412456701,False,8.49032292051785,38206453.14233032
2024-06-24,MaxSharpe,-0.013700505306563904,False,8.374001206290854,37683005.428308845
2024-06-25,MaxSharpe,-0.027240329996286783,False,8.145890650042189,36656507.925189845
2024-06-26,MaxSharpe,0.027459973416526878,False,8.369576590746282,37663094.65835827
2024-06-27,MaxSharpe,0.01362167553762127,False,8.483584247452699,38176129.11353715
2024-06-28,MaxSharpe,-0.018802677388478607,False,8.324070149749867,37458315.6738744
2024-07-01,MaxSharpe,-0.0011264204999331161,False,8.314693746490306,37416121.85920638
2024-07-02,MaxSharpe,0.0016893945469260282,False,8.328740544764987,37479332.45144244
2024-07-03,MaxSharpe,0.00019983828988366387,False,8.330404946032337,37486822.25714552
2024-07-04,MaxSharpe,0.01216764673180266,False,8.43176637054852,37942948.66746834
2024-07-05,MaxSharpe,0.0044945830487233265,False,8.469663644748382,38113486.40136772
2024-07-08,MaxSharpe,0.05493474998595728,False,8.934942499537787,40207241.24792004
