Ticker,Company,LatestPrice,Strategy,IsBenchmark,Weight,DollarAlloc,Shares
KNM.AX,KNeoMedia Limited,0.0020000000949949026,Equal,False,0.0196078431372549,88235.29411764706,44117644.96334784
KSL.AX,Kina Securities Limited,1.2400000095367432,Equal,False,0.0196078431372549,88235.29411764706,71157.49470890025
LSX.AX,Lion Selection Group Limited,0.925000011920929,Equal,False,0.0196078431372549,88235.29411764706,95389.50592488167
MCP.AX,McPherson's Limited,0.23499999940395355,Equal,False,0.0196078431372549,88235.29411764706,375469.3376231669
MFD.AX,Mayfield Childcare Limited,0.48500001430511475,Equal,False,0.0196078431372549,88235.29411764706,181928.43611369052
MSI.AX,Multistack International Limited,0.004999999888241291,Equal,False,0.0196078431372549,88235.29411764706,17647059.217971925
MTS.AX,Metcash Limited,3.259999990463257,Equal,False,0.0196078431372549,88235.29411764706,27066.041219561026
NOU.AX,Noumi Limited,0.12999999523162842,Equal,False,0.0196078431372549,88235.29411764706,678733.0565699884
NTD.AX,NTAW Holdings Limited,0.2549999952316284,Equal,False,0.0196078431372549,88235.29411764706,346020.76771608886
PTL.AX,Prestal Holdings Limited,0.04699999839067459,Equal,False,0.0196078431372549,88235.29411764706,1877346.7476363592
QAN.AX,Qantas Airways Limited,9.84000015258789,Equal,False,0.0196078431372549,88235.29411764706,8967.001295669843
QBE.AX,QBE Insurance Group Limited,19.3700008392334,Equal,False,0.0196078431372549,88235.29411764706,4555.25504877258
RPM.AX,RPM Automotive Group Limited,0.050999999046325684,Equal,False,0.0196078431372549,88235.29411764706,1730103.8385804442
SFX.AX,Sheffield Resources Limited,0.07400000095367432,Equal,False,0.0196078431372549,88235.29411764706,1192368.8240610207
SPK.AX,Spark New Zealand Limited,1.965000033378601,Equal,False,0.0196078431372549,88235.29411764706,44903.45680347709
STP.AX,Step One Clothing Limited,0.33500000834465027,Equal,False,0.0196078431372549,88235.29411764706,263388.9311037569
TIA.AX,Tian An Australia Limited,0.29499998688697815,Equal,False,0.0196078431372549,88235.29411764706,299102.7052196182
VEN.AX,Vintage Energy Limited,0.004999999888241291,Equal,False,0.0196078431372549,88235.29411764706,17647059.217971925
VGN.AX,Virgin Australia Holdings Ltd,3.2200000286102295,Equal,False,0.0196078431372549,88235.29411764706,27402.26501045403
VMT.AX,Vmoto Limited,0.0689999982714653,Equal,False,0.0196078431372549,88235.29411764706,1278772.4105514428
X2M.AX,X2M Connect Limited,0.013000000268220901,Equal,False,0.0196078431372549,88235.29411764706,6787330.176703326
